id,retailer_id,name,description,url,currency,price,is_hidden,is_sanctioned,max_available,availability,checkmark,whatsapp_product_can_appeal,videos,is_approved,approval_status,image_url,image_url2,image_url3,image_url4,image_url5,image_url6
"25234907762878936","","Vestido VERDE OLIVA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25234907762878936_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25234907762878936_2","","","",""
"31593837050261621","","Vestido lilás ( Ombro à Ombro)","","","BRL","170.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/31593837050261621_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/31593837050261621_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/31593837050261621_3","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/31593837050261621_4","",""
"25611060788560795","","Vestido VERDE OLIVA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25611060788560795_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25611060788560795_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25611060788560795_3","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25611060788560795_4","",""
"25149490554685031","","Vestido VERDE ESMERALDA ombro a ombro","","","BRL","220.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25149490554685031_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25149490554685031_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25149490554685031_3","","",""
"25536639949296257","","Vestido Roxo","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25536639949296257_1","","","","",""
"25445449078452657","","Vestido VERDE OLIVA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25445449078452657_1","","","","",""
"9388182351293161","","Vestido VERDE OLIVA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9388182351293161_1","","","","",""
"24611334105209042","","Vestido AZUL SERENITY","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/24611334105209042_1","","","","",""
"24975722068768755","","Vestido ROSE","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/24975722068768755_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/24975722068768755_2","","","",""
"9838727439475741","","Vestido AZUL ROYAL de um ombro só ( sem brilho)","Veste M","","BRL","220.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9838727439475741_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9838727439475741_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9838727439475741_3","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9838727439475741_4","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9838727439475741_5",""
"25502324292730216","","Vestido VERDE ESMERALDA","","",,,"false","false","99","in stock","false","true","[object Object]","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25502324292730216_1","","","","",""
"25022042450807238","","Vestido AZUL ROYAL","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25022042450807238_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25022042450807238_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25022042450807238_3","","",""
"26007699952188648","","Vestido VERDE MENTA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/26007699952188648_1","","","","",""
"9550637694969252","","Vestido AZUL ROYAL de um ombro só ( com glitter)","Veste M","","BRL","200.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9550637694969252_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9550637694969252_2","","","",""
"25262337003448788","","Vestido AZUL MARINHO","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25262337003448788_1","","","","",""
"26285887340995220","","Vestido PRATA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/26285887340995220_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/26285887340995220_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/26285887340995220_3","","",""
"33099834706328395","","Vestido AZUL SERENITY","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/33099834706328395_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/33099834706328395_2","","","",""
"7965175920273910","","Vestido PRETO um ombro só com véu","M","","BRL","180.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/7965175920273910_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/7965175920273910_2","","","",""
"25764449919813291","","Vestido AZUL ROYAL","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25764449919813291_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25764449919813291_2","","","",""
"24974341585591999","","VESTIDO AZUL SERENITY um ombro só com flor","","","BRL","200.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/24974341585591999_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/24974341585591999_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/24974341585591999_3","","",""
"25994129203544499","","Vestido ROXO","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25994129203544499_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25994129203544499_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25994129203544499_3","","",""
"32162600740055360","","Vestido AZUL ROYAL ombro a ombro (glitter)","","","BRL","200.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/32162600740055360_1","","","","",""
"33589240930721906","","Vestido AZUL SERENITY","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/33589240930721906_1","","","","",""
"8924834907552567","","Vestido preto tomara que caia ( de paetê)","Veste tamanhos P e M","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8924834907552567_1","","","","",""
"25664607669833016","","Vestido VERDE MENTA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25664607669833016_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25664607669833016_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25664607669833016_3","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25664607669833016_4","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25664607669833016_5",""
"25486817050948340","","Vestido AZUL ROYAL","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25486817050948340_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25486817050948340_2","","","",""
"8019155394876240","","Vestido VERDE OLIVA com laço","","","BRL","200.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8019155394876240_1","","","","",""
"26131979713107025","","Vestido VERDE MENTA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/26131979713107025_1","","","","",""
"24734277732921143","","Vestido VERDE ESMERALDA com laço (glitter)","","","BRL","200.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/24734277732921143_1","","","","",""
"25295834800048649","","VERDE MENTA com detalhes nos ombros","","","BRL","220.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25295834800048649_1","","","","",""
"25615693628093685","","Vestido MARSALA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25615693628093685_1","","","","",""
"8492359094191985","","Vestidos AZUL ROYAL de um ombro só ( acetinado)","Veste M","","BRL","200.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8492359094191985_1","","","","",""
"9242303375890536","","Vestido VERMELHO com capa ( paetê)","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9242303375890536_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9242303375890536_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9242303375890536_3","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9242303375890536_4","",""
"9036303203071916","","Vestido DOURADO de um ombro só ( de paetê)","","","BRL","250.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9036303203071916_1","","","","",""
"23966124559642625","","Vestido AZUL SERENITY de um ombro só","tamanho Único","","BRL","180.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/23966124559642625_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/23966124559642625_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/23966124559642625_3","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/23966124559642625_4","",""
"8266945063407177","","Vestido TERRACOTA de alças ( com glitter)","Veste M","","BRL","200.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8266945063407177_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8266945063407177_2","","","",""
"25544654238539492","","Vestido VERDE OLiVa","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25544654238539492_1","","","","",""
"25867403919516457","","Vestido VERDE ESMERALDA um ombro só","","","BRL","220.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25867403919516457_1","","","","",""
"8928418057239346","","Vestido preto ombro a ombro ( de paetê)","Veste M e G","","BRL","250.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8928418057239346_1","","","","",""
"9309336825780778","","Vestido MARSALA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9309336825780778_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9309336825780778_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9309336825780778_3","","",""
"8974071446041143","","Vestido VERDE OLIVA de um ombro só (sem brilho)","Veste P","","BRL","200.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8974071446041143_1","","","","",""
"9988299377892267","","Vestido MARSALA flor","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9988299377892267_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9988299377892267_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9988299377892267_3","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9988299377892267_4","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9988299377892267_5","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9988299377892267_6"
"26259319106994202","","Vestido LILÁS (Paetê)","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/26259319106994202_1","","","","",""
"24993790926949176","","Vestido AZUL SERENITY ombro a ombro","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/24993790926949176_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/24993790926949176_2","","","",""
"9539623372749048","","Vestido VERDE ESMERALDA de um ombro só. ( acetinado)","","","BRL","260.00","false","false","99","in stock","false","true","[object Object]","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9539623372749048_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9539623372749048_2","","","",""
"8747894121933185","","Vestido TERRACOTA com um ombro só (com glitter )","Veste M","","BRL","250.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8747894121933185_1","","","","",""
"25450150011313993","","Vestido Azul Royal","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25450150011313993_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25450150011313993_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25450150011313993_3","","",""
"25455779667449998","","Vestido AZUL ROYAL","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25455779667449998_1","","","","",""
"25436467459381375","","Vestido MARSALA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25436467459381375_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/25436467459381375_2","","","",""
"29014334041498753","","Vestido PRETO apenas um ombro","Veste M","","BRL","190.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/29014334041498753_1","","","","",""
"8960981283982639","","Vestido LILÁS somente de um ombro (sem brilho)","Tamanho Único","","BRL","200.00","false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8960981283982639_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8960981283982639_2","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/8960981283982639_3","","",""
"9141979802488909","","Vestido preto com detalhes na cintura ( de paetê)","Veste P e M","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/9141979802488909_1","","","","",""
"33692933153654986","","Vestido VERDE OLIVA","","",,,"false","false","99","in stock","false","true","","true","APPROVED","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/33692933153654986_1","https://2chat-user-data.s3.amazonaws.com/w/p/559293531943/33692933153654986_2","","","",""
